Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,RSI
2000-01-03 00:00:00-05:00,0.7890166789549423,0.8463823116050437,0.765035668497191,0.8421506285667419,535796800,0.0,0.0,0.8421506285667419,0.8421506285667419,49.52108777657384
2000-01-04 00:00:00-05:00,0.8144080813269432,0.8322758604832294,0.7612741383785483,0.7711488008499146,512377600,0.0,0.0,0.8066497147083282,0.8066497147083282,49.52108777657384
2000-01-05 00:00:00-05:00,0.7805523505400952,0.831805597515318,0.7749101746020453,0.7824330925941467,778321600,0.0,0.0,0.7985775073369344,0.7985775073369344,49.52108777657384
2000-01-06 00:00:00-05:00,0.7984211393239875,0.8050037126972407,0.714722752571106,0.714722752571106,767972800,0.0,0.0,0.7776138186454773,0.7776138186454773,49.52108777657384
2000-01-07 00:00:00-05:00,0.7260080133246739,0.7598636873949384,0.718485093824127,0.7485784292221069,460734400,0.0,0.0,0.7718067407608032,0.7718067407608032,49.52108777657384
2000-01-10 00:00:00-05:00,0.7673864318666798,0.7692671739919688,0.7128419470110003,0.7354123592376709,505064000,0.0,0.0,0.7657410105069479,0.7657410105069479,49.52108777657384
2000-01-11 00:00:00-05:00,0.7217763405385411,0.7476380417018296,0.6808679473977438,0.6977953314781189,441548800,0.0,0.0,0.7560344849314008,0.7560344849314008,49.52108777657384
2000-01-12 00:00:00-05:00,0.7147226724837481,0.7184850107208633,0.650773670412138,0.6559465527534485,976068800,0.0,0.0,0.7435234934091568,0.7435234934091568,49.52108777657384
2000-01-13 00:00:00-05:00,0.7108435165599533,0.7429355786224439,0.6959147965722561,0.7278888821601868,1032684800,0.0,0.0,0.7417863143814935,0.7417863143814935,49.52108777657384
2000-01-14 00:00:00-05:00,0.7523400403780774,0.7692674282377382,0.7476382086229353,0.7556313276290894,390376000,0.0,0.0,0.7431708157062531,0.7431708157062531,49.52108777657384
2000-01-18 00:00:00-05:00,0.7598635218237559,0.7974806223356226,0.7556310361340077,0.7819629311561584,459177600,0.0,0.0,0.7466973716562445,0.7466973716562445,49.52108777657384
