Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,RSI
2004-08-19 00:00:00-04:00,2.4934637299363867,2.5946978644877166,2.3927270405746177,2.501940965652466,893181924,0.0,0.0,2.501940965652466,2.501940965652466,53.26016873323475
2004-08-20 00:00:00-04:00,2.5186475756905886,2.719870105669177,2.5059306523582463,2.700669765472412,456686856,0.0,0.0,2.601305365562439,2.601305365562439,53.26016873323475
2004-08-23 00:00:00-04:00,2.7615113685389363,2.829582495991287,2.7191220982635094,2.727849245071411,365122512,0.0,0.0,2.643486658732096,2.643486658732096,53.26016873323475
2004-08-24 00:00:00-04:00,2.773728836676014,2.7827054184158677,2.582480157891459,2.6148946285247803,304946748,0.0,0.0,2.6363386511802673,2.6363386511802673,53.26016873323475
2004-08-25 00:00:00-04:00,2.617139646354595,2.6929408920436346,2.59021037521746,2.6430716514587402,183772044,0.0,0.0,2.637685251235962,2.637685251235962,53.26016873323475
2004-08-26 00:00:00-04:00,2.6168897561364886,2.691693743160087,2.6096589827916032,2.6906962394714355,141897960,0.0,0.0,2.646520415941874,2.646520415941874,53.26016873323475
2004-08-27 00:00:00-04:00,2.6954337846457617,2.708399905808549,2.6353417365503375,2.646811008453369,124235640,0.0,0.0,2.646561929157802,2.646561929157802,53.26016873323475
2004-08-30 00:00:00-04:00,2.6251185524799476,2.6303545551454666,2.5435822010040283,2.5435822010040283,103935960,0.0,0.0,2.6336894631385803,2.6336894631385803,53.26016873323475
2004-08-31 00:00:00-04:00,2.550813088648932,2.5859706352924485,2.5473226576046253,2.552558660507202,98357544,0.0,0.0,2.6246749295128717,2.6246749295128717,53.26016873323475
2004-09-01 00:00:00-04:00,2.5607869995446024,2.567519614303989,2.4852349512671608,2.49969744682312,182765052,0.0,0.0,2.6121771812438963,2.6121771812438963,53.26016873323475
2004-09-02 00:00:00-04:00,2.4732664935985644,2.5525588885424804,2.4670329865690412,2.5311148166656494,302373324,0.0,0.0,2.604807875373147,2.604807875373147,53.26016873323475
2004-09-03 00:00:00-04:00,2.517151267959787,2.5368497665673226,2.476507569418243,2.493713140487671,103048848,0.0,0.0,2.595549980799357,2.595549980799357,53.26016873323475
2004-09-07 00:00:00-04:00,2.518647456544224,2.543332996196098,2.4837391093030057,2.532860040664673,116950932,0.0,0.0,2.590727677712074,2.590727677712074,53.26016873323475
2004-09-08 00:00:00-04:00,2.511915070778778,2.569015085282149,2.505930761773838,2.5508131980895996,99712188,0.0,0.0,2.5878766434533254,2.5878766434533254,53.26016873323475
2004-09-09 00:00:00-04:00,2.5565482580681747,2.5610359552276463,2.5183986749578744,2.5510621070861816,81234684,0.0,0.0,2.5854223410288495,2.5854223410288495,53.27568514984787
2004-09-10 00:00:00-04:00,2.5333593184807155,2.657035034951051,2.525878397899695,2.6263651847839355,173977848,0.0,0.0,2.587981268763542,2.587981268763542,44.068526282212815
2004-09-13 00:00:00-04:00,2.658779584155709,2.70316386028493,2.654541084858477,2.6804730892181396,156882960,0.0,0.0,2.593421964084401,2.593421964084401,46.37401627103402
2004-09-14 00:00:00-04:00,2.6792267892066013,2.792679463686075,2.6627692859975283,2.7799625396728516,216579204,0.0,0.0,2.6037853293948703,2.6037853293948703,62.899522918221635
2004-09-15 00:00:00-04:00,2.7567734574385834,2.8482836603087995,2.747796875558281,2.7926793098449707,214261524,0.0,0.0,2.6137271178396126,2.6137271178396126,61.98085202091675
2004-09-16 00:00:00-04:00,2.8011565158911305,2.8874307149420235,2.783951895717045,2.8418002128601074,185326488,0.0,0.0,2.625130772590637,2.625130772590637,62.071749056585084
2004-09-17 00:00:00-04:00,2.8530206458117093,2.929570198059082,2.831328327715914,2.929570198059082,189450360,0.0,0.0,2.6396278880891346,2.6396278880891346,71.10954240213249
2004-09-20 00:00:00-04:00,2.9161059096194064,3.032051508643695,2.9116172622143734,2.976198196411133,212575212,0.0,0.0,2.6549265384674072,2.6549265384674072,85.27862665323329
2004-09-21 00:00:00-04:00,2.987418686513574,3.002629488867843,2.9300694718025184,2.938297748565674,144575280,0.0,0.0,2.667247025862984,2.667247025862984,80.03890800621905
2004-09-22 00:00:00-04:00,2.9273263281461115,2.983928185862241,2.9126146342976305,2.9517617225646973,151624224,0.0,0.0,2.679101804892222,2.679101804892222,87.50521703870004
2004-09-23 00:00:00-04:00,2.9632319633902258,3.057734438557824,2.9178504213910075,3.0126030445098877,170713116,0.0,0.0,2.692441854476929,2.692441854476929,88.08685012153042
2004-09-24 00:00:00-04:00,3.0155949986221966,3.0943885129015034,2.986171851456863,2.987917423248291,182469348,0.0,0.0,2.703806299429673,2.703806299429673,89.89530970382081
2004-09-27 00:00:00-04:00,2.981184750547323,3.0140983279789304,2.9372998222669144,2.9487693309783936,141322536,0.0,0.0,2.7128790043018483,2.7128790043018483,83.57477583455292
2004-09-28 00:00:00-04:00,3.024571643019865,3.1766722865346138,2.9973922249536935,3.1632080078125,338581080,0.0,0.0,2.7289621829986572,2.7289621829986572,87.53048675356767
2004-09-29 00:00:00-04:00,3.1592186776915843,3.36667472438436,3.147499257349733,3.2684319019317627,610329060,0.0,0.0,2.7475645870997987,2.7475645870997987,88.95200367658958
2004-09-30 00:00:00-04:00,3.239009441332939,3.2988525312900157,3.216567866873548,3.2315285205841064,275160564,0.0,0.0,2.763696718215942,2.763696718215942,84.28926717307695
2004-10-01 00:00:00-04:00,3.261450014859911,3.347225109131589,3.2140746517725463,3.3058340549468994,302497200,0.0,0.0,2.781185019400812,2.781185019400812,84.6408148064016
2004-10-04 00:00:00-04:00,3.3724098117606,3.4128033629845156,3.3419891586349286,3.3676719665527344,260455284,0.0,0.0,2.7995127364993095,2.7995127364993095,83.97225143935735
2004-10-05 00:00:00-04:00,3.3576978610895742,3.454195103524551,3.2973556676011695,3.4502055644989014,299464236,0.0,0.0,2.8192307009841455,2.8192307009841455,85.16930423855494
2004-10-06 00:00:00-04:00,3.429758979563971,3.452200553737064,3.3911100505409895,3.418039321899414,267628104,0.0,0.0,2.8368427192463592,2.8368427192463592,81.39081514330363
2004-10-07 00:00:00-04:00,3.414049796082445,3.4878572232753067,3.4048242537141435,3.462174415588379,282301416,0.0,0.0,2.854709339141846,2.854709339141846,80.46196726765956
2004-10-08 00:00:00-04:00,3.4589320841010287,3.482869318849812,3.4165437654042283,3.4342474937438965,221390388,0.0,0.0,2.8708076212141247,2.8708076212141247,76.77051795404584
