Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-01-11 00:00:00-05:00,9.530901908874512,9.530901908874512,9.530901908874512,9.530901908874512,0,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,9.550433158874512,9.550433158874512,9.550433158874512,9.550433158874512,0,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,9.423482894897461,9.423482894897461,9.423482894897461,9.423482894897461,0,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,9.364892959594727,9.364892959594727,9.364892959594727,9.364892959594727,0,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,9.218413352966309,9.218413352966309,9.218413352966309,9.218413352966309,0,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,9.159821510314941,9.159821510314941,9.159821510314941,9.159821510314941,0,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,9.062169075012207,9.062169075012207,9.062169075012207,9.062169075012207,0,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,8.944985389709473,8.944985389709473,8.944985389709473,8.944985389709473,0,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,8.993812561035156,8.993812561035156,8.993812561035156,8.993812561035156,0,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,8.857098579406738,8.857098579406738,8.857098579406738,8.857098579406738,0,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,8.818037986755371,8.818037986755371,8.818037986755371,8.818037986755371,0,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,8.798506736755371,8.798506736755371,8.798506736755371,8.798506736755371,0,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,9.032873153686523,9.032873153686523,9.032873153686523,9.032873153686523,0,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,9.169587135314941,9.169587135314941,9.169587135314941,9.169587135314941,0,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,9.237944602966309,9.237944602966309,9.237944602966309,9.237944602966309,0,0.0,0.0,0.0
2022-02-02 00:00:00-05:00,9.374658584594727,9.374658584594727,9.374658584594727,9.374658584594727,0,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,9.208648681640625,9.208648681640625,9.208648681640625,9.208648681640625,0,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,9.179352760314941,9.179352760314941,9.179352760314941,9.179352760314941,0,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,9.130526542663574,9.130526542663574,9.130526542663574,9.130526542663574,0,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,9.179352760314941,9.179352760314941,9.179352760314941,9.179352760314941,0,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,9.30630111694336,9.30630111694336,9.30630111694336,9.30630111694336,0,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,9.130526542663574,9.130526542663574,9.130526542663574,9.130526542663574,0,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,8.954751968383789,8.954751968383789,8.954751968383789,8.954751968383789,0,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,8.935220718383789,8.935220718383789,8.935220718383789,8.935220718383789,0,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,9.052404403686523,9.052404403686523,9.052404403686523,9.052404403686523,0,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,9.07193374633789,9.07193374633789,9.07193374633789,9.07193374633789,0,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,8.915691375732422,8.915691375732422,8.915691375732422,8.915691375732422,0,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,8.886395454406738,8.886395454406738,8.886395454406738,8.886395454406738,0,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,8.788742065429688,8.788742065429688,8.788742065429688,8.788742065429688,0,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,8.65202808380127,8.65202808380127,8.65202808380127,8.65202808380127,0,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,8.759446144104004,8.759446144104004,8.759446144104004,8.759446144104004,0,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,8.935220718383789,8.935220718383789,8.935220718383789,8.935220718383789,0,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,8.896158218383789,8.896158218383789,8.896158218383789,8.896158218383789,0,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,8.798506736755371,8.798506736755371,8.798506736755371,8.798506736755371,0,0.0,0.0,0.0
2022-03-02 00:00:00-05:00,8.925455093383789,8.925455093383789,8.925455093383789,8.925455093383789,0,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,8.905924797058105,8.905924797058105,8.905924797058105,8.905924797058105,0,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,8.837568283081055,8.837568283081055,8.837568283081055,8.837568283081055,0,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,8.583671569824219,8.583671569824219,8.583671569824219,8.583671569824219,0,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,8.515315055847168,8.515315055847168,8.515315055847168,8.515315055847168,0,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,8.642263412475586,8.642263412475586,8.642263412475586,8.642263412475586,0,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,8.583671569824219,8.583671569824219,8.583671569824219,8.583671569824219,0,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,8.486018180847168,8.486018180847168,8.486018180847168,8.486018180847168,0,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,8.476253509521484,8.476253509521484,8.476253509521484,8.476253509521484,0,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,8.661792755126953,8.661792755126953,8.661792755126953,8.661792755126953,0,0.0,0.0,0.0
